time,open,high,low,close,volume,spread
2022-05-11T11:21:15.019Z,1.27076,1.27949,1.26729,1.27437,1442,2
2022-05-12T11:21:15.019Z,1.2744,1.28251,1.27205,1.28029,1861,2
2022-05-13T11:21:15.019Z,1.2813,1.28761,1.27892,1.28491,1416,2
2022-05-14T11:21:15.019Z,1.28523,1.28723,1.28178,1.28477,1458,2
2022-05-15T11:21:15.019Z,1.28467,1.29537,1.28034,1.29082,1622,2
2022-05-16T11:21:15.019Z,1.29062,1.30029,1.28637,1.29579,1158,2
2022-05-17T11:21:15.019Z,1.29493,1.29676,1.29325,1.29434,1481,2
2022-05-18T11:21:15.019Z,1.29337,1.29596,1.28945,1.29161,1608,2
2022-05-19T11:21:15.019Z,1.292,1.29477,1.28901,1.29279,1121,2
2022-05-20T11:21:15.019Z,1.2933,1.30513,1.26795,1.28493,1531,2
2022-05-21T11:21:15.019Z,1.28438,1.3151,1.25696,1.2956,1594,2
2022-05-22T11:21:15.019Z,1.29593,1.29804,1.2931,1.29609,1212,2
2022-05-23T11:21:15.019Z,1.29686,1.29799,1.29057,1.29353,1169,2
2022-05-24T11:21:15.019Z,1.29271,1.33787,1.26757,1.30525,1823,2
2022-05-25T11:21:15.019Z,1.3055,1.3213,1.3004,1.31281,1885,2
2022-05-26T11:21:15.019Z,1.31314,1.32445,1.30714,1.31669,1375,2
2022-05-27T11:21:15.019Z,1.31768,1.34047,1.24622,1.29571,2080,2
2022-05-28T11:21:15.019Z,1.29606,1.31058,1.2929,1.30014,1500,2
2022-05-29T11:21:15.019Z,1.30002,1.31033,1.29513,1.30707,1331,2
2022-05-30T11:21:15.019Z,1.30629,1.31537,1.27281,1.28759,2309,2
2022-05-31T11:21:15.019Z,1.28869,1.30118,1.26505,1.28061,1443,2
2022-06-01T11:21:15.019Z,1.28049,1.28293,1.27705,1.27786,1629,2
2022-06-02T11:21:15.019Z,1.27699,1.28931,1.26745,1.28079,1826,2
2022-06-03T11:21:15.019Z,1.28098,1.28983,1.25102,1.26534,2020,2
2022-06-04T11:21:15.019Z,1.26647,1.27498,1.26039,1.26281,1203,2
2022-06-05T11:21:15.019Z,1.26385,1.27742,1.259,1.2735,1728,2
2022-06-06T11:21:15.019Z,1.27286,1.2751,1.25857,1.26397,1784,2
2022-06-07T11:21:15.019Z,1.26361,1.26816,1.24395,1.25105,1888,2
2022-06-08T11:21:15.019Z,1.25195,1.25461,1.2484,1.25029,1755,2
2022-06-09T11:21:15.019Z,1.24924,1.27325,1.23502,1.26243,2229,2
2022-06-10T11:21:15.019Z,1.26175,1.28325,1.21089,1.24555,1922,2
2022-06-11T11:21:15.019Z,1.24533,1.27074,1.22813,1.25621,1829,2
2022-06-12T11:21:15.019Z,1.2565,1.29313,1.22614,1.27249,2041,2
2022-06-13T11:21:15.019Z,1.27323,1.34166,1.23698,1.29555,2050,2
2022-06-14T11:21:15.019Z,1.29653,1.29903,1.29448,1.29769,1035,2
2022-06-15T11:21:15.019Z,1.29822,1.31561,1.28861,1.30384,1513,2
2022-06-16T11:21:15.019Z,1.30339,1.31131,1.29826,1.30669,1495,2
2022-06-17T11:21:15.019Z,1.30728,1.31256,1.30387,1.3091,1680,2
2022-06-18T11:21:15.019Z,1.3081,1.32219,1.29477,1.29912,1347,2
2022-06-19T11:21:15.019Z,1.29999,1.3167,1.27997,1.29125,1732,2
2022-06-20T11:21:15.019Z,1.29084,1.34981,1.27049,1.31056,2022,2
2022-06-21T11:21:15.019Z,1.31128,1.33997,1.28273,1.30025,1898,2
2022-06-22T11:21:15.019Z,1.29997,1.30809,1.27553,1.28757,1535,2
2022-06-23T11:21:15.019Z,1.28702,1.2886,1.28284,1.28485,1168,2
2022-06-24T11:21:15.019Z,1.28504,1.28706,1.28115,1.28405,1458,2
2022-06-25T11:21:15.019Z,1.28509,1.28602,1.28202,1.28331,1453,2
2022-06-26T11:21:15.019Z,1.28271,1.29227,1.24992,1.26105,1941,2
2022-06-27T11:21:15.019Z,1.26186,1.26994,1.24977,1.25559,1231,2
2022-06-28T11:21:15.019Z,1.25532,1.2824,1.24224,1.26893,2110,2
2022-06-29T11:21:15.019Z,1.26842,1.294,1.24112,1.28308,1657,2
2022-06-30T11:21:15.019Z,1.28408,1.28678,1.27823,1.28191,1304,2
2022-07-01T11:21:15.019Z,1.28163,1.28985,1.27004,1.27794,1469,2
2022-07-02T11:21:15.019Z,1.27802,1.28493,1.25978,1.27186,1442,2
2022-07-03T11:21:15.019Z,1.27172,1.28587,1.24577,1.25097,2623,2
2022-07-04T11:21:15.019Z,1.2513,1.30073,1.23157,1.27047,1773,2
2022-07-05T11:21:15.019Z,1.26968,1.28145,1.26602,1.27488,1326,2
2022-07-06T11:21:15.019Z,1.27565,1.27839,1.27126,1.27401,1148,2
2022-07-07T11:21:15.019Z,1.27359,1.28987,1.25768,1.28059,1430,2
2022-07-08T11:21:15.019Z,1.27947,1.29615,1.25392,1.26859,1521,2
2022-07-09T11:21:15.019Z,1.268,1.27342,1.26725,1.27082,1332,2
2022-07-10T11:21:15.019Z,1.27183,1.27318,1.26843,1.27042,1084,2
2022-07-11T11:21:15.019Z,1.27146,1.28168,1.26183,1.27621,1826,2
2022-07-12T11:21:15.019Z,1.27716,1.29883,1.25548,1.28857,1761,2
2022-07-13T11:21:15.019Z,1.28866,1.31411,1.27482,1.30418,1964,2
2022-07-14T11:21:15.019Z,1.30342,1.32809,1.30089,1.31858,2356,2
2022-07-15T11:21:15.019Z,1.31815,1.32068,1.30991,1.31449,1092,2
2022-07-16T11:21:15.019Z,1.315,1.32093,1.30159,1.30872,1919,2
2022-07-17T11:21:15.019Z,1.30972,1.31954,1.30144,1.31589,1477,2
2022-07-18T11:21:15.019Z,1.31695,1.3485,1.30044,1.33143,1580,2
2022-07-19T11:21:15.019Z,1.33092,1.36129,1.31787,1.35068,1832,2
2022-07-20T11:21:15.019Z,1.34965,1.37051,1.34598,1.35956,1784,2
2022-07-21T11:21:15.019Z,1.36003,1.37053,1.34071,1.34953,1894,2
2022-07-22T11:21:15.019Z,1.35036,1.38361,1.33293,1.36606,1800,2
2022-07-23T11:21:15.019Z,1.36501,1.37117,1.36179,1.36729,1589,2
2022-07-24T11:21:15.019Z,1.36618,1.37245,1.36455,1.36861,1266,2
2022-07-25T11:21:15.019Z,1.36921,1.37287,1.36767,1.37027,999,2
2022-07-26T11:21:15.019Z,1.36989,1.38712,1.35958,1.38046,1927,2
2022-07-27T11:21:15.019Z,1.38116,1.38469,1.37814,1.38363,1823,2
2022-07-28T11:21:15.019Z,1.38332,1.39864,1.36048,1.39286,1782,2
2022-07-29T11:21:15.019Z,1.39261,1.40204,1.38973,1.39746,1323,2
2022-07-30T11:21:15.019Z,1.39803,1.42061,1.38728,1.4101,1440,2
2022-07-31T11:21:15.019Z,1.40969,1.43335,1.35748,1.38995,2027,2
2022-08-01T11:21:15.019Z,1.38881,1.39762,1.38303,1.39342,1264,2
