time,open,high,low,close,volume,spread
2026-06-03T20:21:15.027Z,0.66007,0.66067,0.659,0.65944,1149,2
2026-06-03T20:36:15.027Z,0.65947,0.66004,0.65798,0.65888,1799,2
2026-06-03T20:51:15.027Z,0.65881,0.65907,0.65873,0.65885,1239,2
2026-06-03T21:06:15.027Z,0.65894,0.65947,0.65804,0.65851,1070,2
2026-06-03T21:21:15.027Z,0.65849,0.65948,0.65687,0.65754,2009,2
2026-06-03T21:36:15.027Z,0.65758,0.65778,0.65734,0.65763,1763,2
2026-06-03T21:51:15.027Z,0.65762,0.6582,0.65592,0.6569,1771,2
2026-06-03T22:06:15.027Z,0.65697,0.65794,0.6564,0.65744,1668,2
2026-06-03T22:21:15.027Z,0.65746,0.65775,0.65712,0.65732,1804,2
2026-06-03T22:36:15.027Z,0.65726,0.65878,0.65692,0.65796,1992,2
2026-06-03T22:51:15.027Z,0.65796,0.6587,0.65551,0.65722,1286,2
2026-06-03T23:06:15.027Z,0.65725,0.65782,0.6565,0.65692,1095,2
2026-06-03T23:21:15.027Z,0.65696,0.65822,0.65663,0.6573,1621,2
2026-06-03T23:36:15.027Z,0.65728,0.65924,0.65682,0.65814,1995,2
2026-06-03T23:51:15.027Z,0.6581,0.65838,0.65681,0.65719,2161,2
2026-06-04T00:06:15.027Z,0.65728,0.65837,0.65691,0.65808,1663,2
2026-06-04T00:21:15.027Z,0.65817,0.65862,0.65793,0.65836,1340,2
2026-06-04T00:36:15.027Z,0.65836,0.66134,0.65287,0.65647,2030,2
2026-06-04T00:51:15.027Z,0.65639,0.66116,0.65401,0.65812,1846,2
2026-06-04T01:06:15.027Z,0.65822,0.65981,0.65727,0.65933,1952,2
2026-06-04T01:21:15.027Z,0.65927,0.65985,0.65822,0.65857,1582,2
2026-06-04T01:36:15.027Z,0.65862,0.65897,0.65849,0.65887,1351,2
2026-06-04T01:51:15.027Z,0.65884,0.6613,0.65792,0.66075,2131,2
2026-06-04T02:06:15.027Z,0.66078,0.66105,0.65932,0.65988,2152,2
2026-06-04T02:21:15.027Z,0.65996,0.6603,0.65938,0.65974,1151,2
2026-06-04T02:36:15.027Z,0.65979,0.65996,0.65957,0.65969,1399,2
2026-06-04T02:51:15.027Z,0.65962,0.66276,0.65646,0.66091,1831,2
2026-06-04T03:06:15.027Z,0.66092,0.66194,0.66057,0.66124,1098,2
2026-06-04T03:21:15.027Z,0.66123,0.66634,0.65957,0.66302,2154,2
2026-06-04T03:36:15.027Z,0.66304,0.66446,0.66042,0.66195,1597,2
2026-06-04T03:51:15.027Z,0.66187,0.66244,0.66099,0.66125,1920,2
2026-06-04T04:06:15.027Z,0.66114,0.66511,0.65949,0.66339,1968,2
2026-06-04T04:21:15.027Z,0.66336,0.66616,0.6615,0.66431,1731,2
2026-06-04T04:36:15.027Z,0.66429,0.66505,0.6636,0.66464,1219,2
2026-06-04T04:51:15.027Z,0.66462,0.66685,0.66281,0.66607,1842,2
2026-06-04T05:06:15.027Z,0.66614,0.66875,0.66318,0.66775,2424,2
2026-06-04T05:21:15.027Z,0.66772,0.66814,0.66669,0.66723,1138,2
2026-06-04T05:36:15.027Z,0.66716,0.6701,0.66366,0.66568,1639,2
2026-06-04T05:51:15.027Z,0.66575,0.66619,0.66475,0.66513,1332,2
2026-06-04T06:06:15.027Z,0.66513,0.66604,0.66352,0.66439,1375,2
2026-06-04T06:21:15.027Z,0.66428,0.66759,0.66185,0.66313,1704,2
2026-06-04T06:36:15.027Z,0.66314,0.66377,0.6615,0.66208,1469,2
2026-06-04T06:51:15.027Z,0.66197,0.66566,0.6589,0.66324,1939,2
2026-06-04T07:06:15.027Z,0.66322,0.66535,0.66201,0.66423,1981,2
2026-06-04T07:21:15.027Z,0.66421,0.66437,0.66346,0.66387,1270,2
2026-06-04T07:36:15.027Z,0.66385,0.66402,0.66345,0.66374,1480,2
2026-06-04T07:51:15.027Z,0.66378,0.66535,0.66198,0.66281,1642,2
2026-06-04T08:06:15.027Z,0.66281,0.66364,0.66157,0.66238,1373,2
2026-06-04T08:21:15.027Z,0.66236,0.66305,0.66054,0.66158,1362,2
2026-06-04T08:36:15.027Z,0.66164,0.66291,0.6602,0.66071,2075,2
2026-06-04T08:51:15.027Z,0.66076,0.66358,0.65771,0.66218,2348,2
2026-06-04T09:06:15.027Z,0.66212,0.66443,0.6593,0.66311,2094,2
2026-06-04T09:21:15.027Z,0.66319,0.66468,0.66137,0.6625,1492,2
2026-06-04T09:36:15.027Z,0.66253,0.66311,0.66237,0.66296,1666,2
2026-06-04T09:51:15.027Z,0.66298,0.66312,0.66278,0.66292,1329,2
2026-06-04T10:06:15.027Z,0.66286,0.66395,0.66096,0.66202,1447,2
2026-06-04T10:21:15.027Z,0.66206,0.66255,0.66052,0.66125,1855,2
2026-06-04T10:36:15.027Z,0.66128,0.66328,0.65999,0.66222,1396,2
2026-06-04T10:51:15.027Z,0.66224,0.66236,0.6619,0.66208,1255,2
2026-06-04T11:06:15.027Z,0.662,0.6633,0.66072,0.66137,1742,2
2026-06-04T11:21:15.027Z,0.66138,0.66152,0.6611,0.66132,1080,2
2026-06-04T11:36:15.027Z,0.66129,0.66249,0.65979,0.66076,1902,2
2026-06-04T11:51:15.027Z,0.66086,0.66292,0.65881,0.6618,1833,2
2026-06-04T12:06:15.027Z,0.66191,0.66247,0.66169,0.66229,1389,2
2026-06-04T12:21:15.027Z,0.66223,0.66298,0.66188,0.66256,1115,2
2026-06-04T12:36:15.027Z,0.66256,0.66303,0.66043,0.66155,1623,2
2026-06-04T12:51:15.027Z,0.66155,0.66208,0.66079,0.66101,1833,2
2026-06-04T13:06:15.027Z,0.66097,0.66153,0.66083,0.66123,979,2
2026-06-04T13:21:15.027Z,0.66131,0.66169,0.66074,0.66106,1252,2
2026-06-04T13:36:15.027Z,0.66114,0.6654,0.65836,0.66247,1587,2
2026-06-04T13:51:15.027Z,0.66256,0.66276,0.66185,0.66202,1467,2
