time,open,high,low,close,volume,spread
2026-06-14T06:21:15.086Z,0.89994,0.9008,0.89905,0.89957,1515,2
2026-06-14T06:26:15.086Z,0.89956,0.90048,0.89879,0.9001,1947,2
2026-06-14T06:31:15.086Z,0.90007,0.90054,0.89941,0.8997,1652,2
2026-06-14T06:36:15.086Z,0.89977,0.90033,0.89879,0.89935,1546,2
2026-06-14T06:41:15.086Z,0.89942,0.90041,0.89814,0.89908,1737,2
2026-06-14T06:46:15.086Z,0.89902,0.89919,0.89864,0.89888,1515,2
2026-06-14T06:51:15.086Z,0.89892,0.89911,0.89855,0.89865,1611,2
2026-06-14T06:56:15.086Z,0.89866,0.89972,0.8981,0.89909,1811,2
2026-06-14T07:01:15.086Z,0.89911,0.89982,0.89867,0.89941,1729,2
2026-06-14T07:06:15.086Z,0.89942,0.89972,0.8989,0.8992,1611,2
2026-06-14T07:11:15.086Z,0.89918,0.9043,0.89494,0.90084,2696,2
2026-06-14T07:16:15.086Z,0.90077,0.90096,0.90058,0.90073,1670,2
2026-06-14T07:21:15.086Z,0.90079,0.90158,0.90024,0.9005,1325,2
2026-06-14T07:26:15.086Z,0.90054,0.90076,0.9003,0.90052,1233,2
2026-06-14T07:31:15.086Z,0.90045,0.90133,0.89912,0.89999,1955,2
2026-06-14T07:36:15.086Z,0.89991,0.90093,0.8997,0.9003,1269,2
2026-06-14T07:41:15.086Z,0.9003,0.9005,0.90015,0.90031,1482,2
2026-06-14T07:46:15.086Z,0.90027,0.90185,0.89828,0.89957,1271,2
2026-06-14T07:51:15.086Z,0.89954,0.90167,0.8971,0.89862,1677,2
2026-06-14T07:56:15.086Z,0.89857,0.8987,0.89835,0.89852,1514,2
2026-06-14T08:01:15.086Z,0.89857,0.90081,0.89756,0.89979,2044,2
2026-06-14T08:06:15.086Z,0.89977,0.89994,0.89922,0.89933,1249,2
2026-06-14T08:11:15.086Z,0.89937,0.9008,0.89876,0.90005,1409,2
2026-06-14T08:16:15.086Z,0.90008,0.90055,0.89883,0.89946,2035,2
2026-06-14T08:21:15.086Z,0.89945,0.90157,0.8979,0.9007,2007,2
2026-06-14T08:26:15.086Z,0.90061,0.90247,0.89846,0.89945,1922,2
2026-06-14T08:31:15.086Z,0.89937,0.90011,0.89778,0.89874,1571,2
2026-06-14T08:36:15.086Z,0.89866,0.90042,0.89585,0.89761,1484,2
2026-06-14T08:41:15.086Z,0.8976,0.89921,0.89703,0.89837,1486,2
2026-06-14T08:46:15.086Z,0.89844,0.9003,0.89556,0.89732,1802,2
2026-06-14T08:51:15.086Z,0.89725,0.89814,0.89459,0.89602,1728,2
2026-06-14T08:56:15.086Z,0.8961,0.89654,0.89415,0.89458,2491,2
2026-06-14T09:01:15.086Z,0.89461,0.89607,0.89411,0.89556,1948,2
2026-06-14T09:06:15.086Z,0.89559,0.89598,0.89483,0.89532,1311,2
2026-06-14T09:11:15.086Z,0.89535,0.89641,0.89463,0.89568,1871,2
2026-06-14T09:16:15.086Z,0.89561,0.89628,0.8953,0.89608,1338,2
2026-06-14T09:21:15.086Z,0.89605,0.89629,0.8959,0.89619,1299,2
2026-06-14T09:26:15.086Z,0.89623,0.89662,0.89602,0.89648,1271,2
2026-06-14T09:31:15.086Z,0.89644,0.89772,0.89492,0.89596,1203,2
2026-06-14T09:36:15.086Z,0.89593,0.89651,0.89414,0.89538,1779,2
2026-06-14T09:41:15.086Z,0.89542,0.89565,0.89536,0.89544,1105,2
2026-06-14T09:46:15.086Z,0.89552,0.89571,0.89538,0.8956,1116,2
2026-06-14T09:51:15.086Z,0.89555,0.8964,0.89536,0.89624,1342,2
2026-06-14T09:56:15.086Z,0.89628,0.90036,0.894,0.89834,2559,2
2026-06-14T10:01:15.086Z,0.89837,0.90046,0.89723,0.8995,1764,2
2026-06-14T10:06:15.086Z,0.89951,0.90104,0.89819,0.90037,1434,2
2026-06-14T10:11:15.086Z,0.90045,0.90143,0.89874,0.89972,1745,2
2026-06-14T10:16:15.086Z,0.89979,0.90174,0.89784,0.899,2084,2
2026-06-14T10:21:15.086Z,0.89892,0.90123,0.89745,0.8998,1586,2
2026-06-14T10:26:15.086Z,0.89978,0.90054,0.89946,0.90018,1321,2
2026-06-14T10:31:15.086Z,0.90019,0.90109,0.90003,0.90086,1973,2
2026-06-14T10:36:15.086Z,0.90093,0.90158,0.90022,0.90124,1050,2
2026-06-14T10:41:15.086Z,0.9012,0.904,0.89728,0.90002,1859,2
2026-06-14T10:46:15.086Z,0.89994,0.90081,0.8998,0.9006,1246,2
2026-06-14T10:51:15.086Z,0.9006,0.90227,0.9001,0.90126,1686,2
2026-06-14T10:56:15.086Z,0.90118,0.90229,0.9008,0.90177,1322,2
2026-06-14T11:01:15.086Z,0.90169,0.90212,0.90149,0.90187,983,2
2026-06-14T11:06:15.086Z,0.90187,0.90256,0.90152,0.90217,1620,2
2026-06-14T11:11:15.086Z,0.90225,0.90319,0.90166,0.90263,1683,2
2026-06-14T11:16:15.086Z,0.90258,0.90352,0.90125,0.90313,1242,2
2026-06-14T11:21:15.086Z,0.9031,0.90402,0.90245,0.90368,1245,2
2026-06-14T11:26:15.086Z,0.9037,0.90385,0.90328,0.90343,1536,2
2026-06-14T11:31:15.086Z,0.90348,0.90529,0.90159,0.90427,1362,2
2026-06-14T11:36:15.086Z,0.90431,0.90455,0.90385,0.90418,1565,2
2026-06-14T11:41:15.086Z,0.90411,0.90607,0.90258,0.90464,1431,2
2026-06-14T11:46:15.086Z,0.90465,0.90514,0.90424,0.90496,1358,2
2026-06-14T11:51:15.086Z,0.90502,0.90538,0.90449,0.90475,1829,2
2026-06-14T11:56:15.086Z,0.90471,0.9051,0.90397,0.90443,1721,2
2026-06-14T12:01:15.086Z,0.90444,0.90531,0.90329,0.90399,1663,2
2026-06-14T12:06:15.086Z,0.90396,0.90481,0.90346,0.90458,1501,2
2026-06-14T12:11:15.086Z,0.90463,0.90677,0.90313,0.90534,1997,2
2026-06-14T12:16:15.086Z,0.90534,0.90639,0.90484,0.90623,2164,2
2026-06-14T12:21:15.086Z,0.90627,0.90775,0.90399,0.90465,2430,2
2026-06-14T12:26:15.086Z,0.90458,0.90621,0.90412,0.90513,1764,2
2026-06-14T12:31:15.086Z,0.90511,0.90576,0.90289,0.90438,2128,2
2026-06-14T12:36:15.086Z,0.90444,0.90505,0.90319,0.90388,1632,2
2026-06-14T12:41:15.086Z,0.90395,0.90597,0.90181,0.90293,1616,2
2026-06-14T12:46:15.086Z,0.90296,0.90349,0.90282,0.90329,1641,2
2026-06-14T12:51:15.086Z,0.90333,0.90406,0.90184,0.90228,1707,2
2026-06-14T12:56:15.086Z,0.90234,0.90245,0.9021,0.9023,1192,2
2026-06-14T13:01:15.086Z,0.90239,0.90439,0.90129,0.90383,2525,2
2026-06-14T13:06:15.086Z,0.90382,0.90473,0.90311,0.90448,2020,2
2026-06-14T13:11:15.086Z,0.90447,0.90554,0.90395,0.90506,2076,2
2026-06-14T13:16:15.086Z,0.90511,0.90718,0.90346,0.90589,1481,2
2026-06-14T13:21:15.086Z,0.90586,0.90603,0.90552,0.90572,1330,2
2026-06-14T13:26:15.086Z,0.90574,0.90899,0.90434,0.9068,1473,2
2026-06-14T13:31:15.086Z,0.90688,0.90782,0.9049,0.90592,2269,2
2026-06-14T13:36:15.086Z,0.9059,0.90874,0.90334,0.90431,1795,2
2026-06-14T13:41:15.086Z,0.90423,0.90538,0.90382,0.90459,1161,2
2026-06-14T13:46:15.086Z,0.90465,0.90541,0.90414,0.90489,1135,2
2026-06-14T13:51:15.086Z,0.90491,0.90746,0.9026,0.90628,1830,2
2026-06-14T13:56:15.086Z,0.90633,0.90725,0.90616,0.90697,1455,2
2026-06-14T14:01:15.086Z,0.907,0.90707,0.90687,0.90694,1132,2
2026-06-14T14:06:15.086Z,0.90693,0.90813,0.90549,0.90617,1888,2
2026-06-14T14:11:15.086Z,0.90609,0.9085,0.90391,0.90729,1878,2
2026-06-14T14:16:15.086Z,0.90725,0.90778,0.90633,0.90682,1408,2
2026-06-14T14:21:15.086Z,0.90682,0.9092,0.90533,0.90805,2071,2
2026-06-14T14:26:15.086Z,0.90812,0.90838,0.90796,0.90822,1180,2
2026-06-14T14:31:15.086Z,0.90823,0.90894,0.9079,0.90872,1986,2
2026-06-14T14:36:15.086Z,0.90872,0.90988,0.90668,0.90748,2397,2
2026-06-14T14:41:15.086Z,0.9075,0.90819,0.90732,0.90795,2001,2
2026-06-14T14:46:15.086Z,0.90789,0.90813,0.90765,0.908,988,2
2026-06-14T14:51:15.086Z,0.90803,0.9093,0.90716,0.90883,1980,2
2026-06-14T14:56:15.086Z,0.90882,0.90916,0.90842,0.9086,1251,2
2026-06-14T15:01:15.086Z,0.90859,0.90921,0.9065,0.9069,2517,2
2026-06-14T15:06:15.086Z,0.9069,0.90711,0.9068,0.90701,1481,2
2026-06-14T15:11:15.086Z,0.90696,0.90704,0.90651,0.90679,1473,2
2026-06-14T15:16:15.086Z,0.90687,0.9071,0.90626,0.90646,1303,2
2026-06-14T15:21:15.086Z,0.90652,0.90665,0.90631,0.90652,1475,2
2026-06-14T15:26:15.086Z,0.90648,0.90682,0.90606,0.90623,1830,2
2026-06-14T15:31:15.086Z,0.90619,0.9063,0.90593,0.90608,1441,2
2026-06-14T15:36:15.086Z,0.90608,0.90641,0.90589,0.90619,1706,2
2026-06-14T15:41:15.086Z,0.90621,0.90696,0.90592,0.90665,1765,2
2026-06-14T15:46:15.086Z,0.90672,0.90707,0.90611,0.90655,1811,2
2026-06-14T15:51:15.086Z,0.90649,0.90803,0.90607,0.90737,1580,2
2026-06-14T15:56:15.086Z,0.90734,0.90764,0.90661,0.90673,1761,2
2026-06-14T16:01:15.086Z,0.90682,0.90843,0.90556,0.90752,1315,2
2026-06-14T16:06:15.086Z,0.90746,0.90778,0.907,0.90725,1330,2
2026-06-14T16:11:15.086Z,0.90726,0.9079,0.90692,0.90758,1167,2
2026-06-14T16:16:15.086Z,0.9076,0.90805,0.90664,0.90689,1401,2
2026-06-14T16:21:15.086Z,0.90697,0.90724,0.90686,0.90702,1487,2
2026-06-14T16:26:15.086Z,0.90702,0.90732,0.90638,0.90667,1610,2
2026-06-14T16:31:15.086Z,0.90671,0.90858,0.90617,0.90734,1546,2
2026-06-14T16:36:15.086Z,0.90727,0.90848,0.90682,0.90777,1969,2
2026-06-14T16:41:15.086Z,0.90769,0.90901,0.90734,0.9085,1688,2
2026-06-14T16:46:15.086Z,0.90852,0.90869,0.90828,0.90849,1270,2
2026-06-14T16:51:15.086Z,0.90855,0.90873,0.90834,0.90862,1345,2
2026-06-14T16:56:15.086Z,0.90868,0.90962,0.90852,0.90908,1877,2
2026-06-14T17:01:15.086Z,0.90916,0.91029,0.90864,0.90961,1928,2
2026-06-14T17:06:15.086Z,0.90955,0.91249,0.90534,0.90798,2242,2
2026-06-14T17:11:15.086Z,0.90791,0.90808,0.90759,0.90782,959,2
2026-06-14T17:16:15.086Z,0.90774,0.90794,0.90766,0.90778,956,2
2026-06-14T17:21:15.086Z,0.90784,0.90913,0.90732,0.90879,2287,2
2026-06-14T17:26:15.086Z,0.90878,0.90966,0.90621,0.90792,1540,2
2026-06-14T17:31:15.086Z,0.90799,0.90908,0.90773,0.90866,1845,2
2026-06-14T17:36:15.086Z,0.90859,0.91447,0.90463,0.9107,2739,2
2026-06-14T17:41:15.086Z,0.9107,0.9137,0.90838,0.91208,1821,2
2026-06-14T17:46:15.086Z,0.91217,0.91258,0.91173,0.91197,1273,2
2026-06-14T17:51:15.086Z,0.91201,0.91303,0.91124,0.91255,1414,2
2026-06-14T17:56:15.086Z,0.91259,0.91285,0.91243,0.91267,1277,2
2026-06-14T18:01:15.086Z,0.91269,0.91362,0.91244,0.91327,1867,2
2026-06-14T18:06:15.086Z,0.91332,0.91415,0.91314,0.91362,1366,2
2026-06-14T18:11:15.086Z,0.91358,0.91696,0.91218,0.91537,2211,2
2026-06-14T18:16:15.086Z,0.91536,0.91657,0.91219,0.91373,1819,2
2026-06-14T18:21:15.086Z,0.91377,0.91451,0.91209,0.91281,1632,2
2026-06-14T18:26:15.086Z,0.91286,0.91884,0.9116,0.91465,2475,2
2026-06-14T18:31:15.086Z,0.91465,0.91528,0.91399,0.91503,1738,2
2026-06-14T18:36:15.086Z,0.915,0.91554,0.91291,0.9141,1636,2
2026-06-14T18:41:15.086Z,0.91414,0.91443,0.91402,0.91437,1288,2
2026-06-14T18:46:15.086Z,0.91441,0.9152,0.91151,0.91338,2099,2
2026-06-14T18:51:15.086Z,0.91339,0.91369,0.91317,0.91356,1504,2
2026-06-14T18:56:15.086Z,0.91352,0.91383,0.91239,0.91255,1436,2
2026-06-14T19:01:15.086Z,0.91248,0.91431,0.9098,0.91157,2057,2
2026-06-14T19:06:15.086Z,0.9115,0.91263,0.91126,0.91207,1388,2
2026-06-14T19:11:15.086Z,0.91202,0.91453,0.91145,0.91277,2003,2
2026-06-14T19:16:15.086Z,0.91275,0.91353,0.91155,0.912,1783,2
2026-06-14T19:21:15.086Z,0.91205,0.91227,0.9113,0.91162,1383,2
2026-06-14T19:26:15.086Z,0.91163,0.912,0.91149,0.91185,1524,2
2026-06-14T19:31:15.086Z,0.91184,0.91488,0.91033,0.91278,1691,2
2026-06-14T19:36:15.086Z,0.9127,0.91401,0.91208,0.91363,2142,2
2026-06-14T19:41:15.086Z,0.91357,0.91999,0.91209,0.91552,2405,2
2026-06-14T19:46:15.086Z,0.91555,0.91767,0.915,0.9163,1678,2
2026-06-14T19:51:15.086Z,0.91622,0.91644,0.91513,0.9157,2053,2
2026-06-14T19:56:15.086Z,0.91575,0.91737,0.91514,0.91622,1479,2
2026-06-14T20:01:15.086Z,0.9162,0.91744,0.91556,0.91685,2002,2
2026-06-14T20:06:15.086Z,0.91685,0.91711,0.916,0.91649,1631,2
2026-06-14T20:11:15.086Z,0.91649,0.9171,0.91629,0.91684,1419,2
2026-06-14T20:16:15.086Z,0.91677,0.91771,0.91538,0.91628,1899,2
2026-06-14T20:21:15.086Z,0.91625,0.91824,0.91414,0.9172,2121,2
2026-06-14T20:26:15.086Z,0.91722,0.91766,0.91704,0.91747,1446,2
2026-06-14T20:31:15.086Z,0.9174,0.91834,0.9171,0.91789,1586,2
2026-06-14T20:36:15.086Z,0.9179,0.91842,0.917,0.9173,1979,2
2026-06-14T20:41:15.086Z,0.91729,0.91831,0.9168,0.91796,1839,2
2026-06-14T20:46:15.086Z,0.91794,0.91816,0.91773,0.91792,1139,2
2026-06-14T20:51:15.086Z,0.91799,0.91838,0.91786,0.91819,1779,2
2026-06-14T20:56:15.086Z,0.91819,0.91839,0.91803,0.91816,1530,2
2026-06-14T21:01:15.086Z,0.9181,0.91832,0.91748,0.91788,1541,2
2026-06-14T21:06:15.086Z,0.91782,0.91849,0.91692,0.91748,1126,2
2026-06-14T21:11:15.086Z,0.91747,0.91811,0.91671,0.91703,1386,2
2026-06-14T21:16:15.086Z,0.91696,0.91725,0.91617,0.91637,1980,2
2026-06-14T21:21:15.086Z,0.91638,0.91766,0.91497,0.91707,1420,2
2026-06-14T21:26:15.086Z,0.91705,0.91769,0.9169,0.91748,1780,2
2026-06-14T21:31:15.086Z,0.91755,0.91774,0.91675,0.91703,1947,2
2026-06-14T21:36:15.086Z,0.91705,0.91796,0.91609,0.91654,2041,2
2026-06-14T21:41:15.086Z,0.91655,0.91678,0.91634,0.91659,1296,2
2026-06-14T21:46:15.086Z,0.9166,0.91691,0.91644,0.9167,1553,2
2026-06-14T21:51:15.086Z,0.91662,0.91854,0.91569,0.91811,2019,2
2026-06-14T21:56:15.086Z,0.91817,0.91835,0.91796,0.91805,1611,2
2026-06-14T22:01:15.086Z,0.91807,0.91817,0.91787,0.91804,1065,2
2026-06-14T22:06:15.086Z,0.91803,0.91881,0.91776,0.91829,1492,2
2026-06-14T22:11:15.086Z,0.91825,0.92026,0.91523,0.91739,1472,2
2026-06-14T22:16:15.086Z,0.91738,0.9187,0.91654,0.91781,1201,2
2026-06-14T22:21:15.086Z,0.91789,0.91806,0.91771,0.91791,1706,2
2026-06-14T22:26:15.086Z,0.9179,0.91825,0.91771,0.91803,1307,2
2026-06-14T22:31:15.086Z,0.91805,0.9185,0.91673,0.91759,1291,2
2026-06-14T22:36:15.086Z,0.91766,0.91886,0.91727,0.91801,1544,2
2026-06-14T22:41:15.086Z,0.91808,0.9183,0.91788,0.91814,1534,2
2026-06-14T22:46:15.086Z,0.91817,0.91839,0.91807,0.9183,1397,2
2026-06-14T22:51:15.086Z,0.91837,0.91965,0.91661,0.91745,1978,2
2026-06-14T22:56:15.086Z,0.91746,0.91972,0.9164,0.91827,1522,2
2026-06-14T23:01:15.086Z,0.91824,0.92009,0.9167,0.91914,1837,2
2026-06-14T23:06:15.086Z,0.91918,0.92002,0.91889,0.91964,1426,2
2026-06-14T23:11:15.086Z,0.91961,0.92059,0.91886,0.91913,1977,2
