time,open,high,low,close,volume,spread
2022-05-11T11:21:15.058Z,0.61,0.61043,0.60796,0.60936,1041,2
2022-05-12T11:21:15.058Z,0.60946,0.61036,0.60648,0.60761,1131,2
2022-05-13T11:21:15.058Z,0.6078,0.60921,0.6064,0.60787,1612,2
2022-05-14T11:21:15.058Z,0.60797,0.60965,0.60185,0.60563,1232,2
2022-05-15T11:21:15.058Z,0.60549,0.60642,0.60379,0.60459,961,2
2022-05-16T11:21:15.058Z,0.60419,0.60912,0.58753,0.59887,2184,2
2022-05-17T11:21:15.058Z,0.59934,0.6023,0.5981,0.60108,1607,2
2022-05-18T11:21:15.058Z,0.60101,0.60247,0.59731,0.59867,1553,2
2022-05-19T11:21:15.058Z,0.59868,0.60189,0.59089,0.5941,1938,2
2022-05-20T11:21:15.058Z,0.59422,0.59673,0.58856,0.59038,1373,2
2022-05-21T11:21:15.058Z,0.5907,0.59236,0.58842,0.59009,1239,2
2022-05-22T11:21:15.058Z,0.58962,0.59071,0.58725,0.58791,1053,2
2022-05-23T11:21:15.058Z,0.58822,0.59029,0.58507,0.58712,1053,2
2022-05-24T11:21:15.058Z,0.58725,0.5881,0.5868,0.58731,1258,2
2022-05-25T11:21:15.058Z,0.58706,0.58825,0.58408,0.58543,1106,2
2022-05-26T11:21:15.058Z,0.58512,0.60134,0.57903,0.59064,1388,2
2022-05-27T11:21:15.058Z,0.59045,0.60279,0.56891,0.58224,2180,2
2022-05-28T11:21:15.058Z,0.58203,0.59358,0.57953,0.58548,1355,2
2022-05-29T11:21:15.058Z,0.58502,0.59243,0.57999,0.58773,1512,2
2022-05-30T11:21:15.058Z,0.58798,0.59489,0.58575,0.59075,1271,2
2022-05-31T11:21:15.058Z,0.59092,0.60376,0.58611,0.59533,1574,2
2022-06-01T11:21:15.058Z,0.59523,0.60226,0.5893,0.59913,1437,2
2022-06-02T11:21:15.058Z,0.59936,0.60924,0.59592,0.60364,1781,2
2022-06-03T11:21:15.058Z,0.60315,0.61035,0.60116,0.6087,1951,2
2022-06-04T11:21:15.058Z,0.60859,0.61182,0.59702,0.60245,2087,2
2022-06-05T11:21:15.058Z,0.60248,0.60525,0.5969,0.59997,1428,2
2022-06-06T11:21:15.058Z,0.60031,0.60381,0.59078,0.59453,1509,2
2022-06-07T11:21:15.058Z,0.59424,0.60004,0.58041,0.58327,1994,2
2022-06-08T11:21:15.058Z,0.58287,0.59216,0.57805,0.58633,1745,2
2022-06-09T11:21:15.058Z,0.58626,0.58695,0.58506,0.58649,1431,2
2022-06-10T11:21:15.058Z,0.58618,0.58816,0.58388,0.58728,1696,2
2022-06-11T11:21:15.058Z,0.58746,0.59874,0.58054,0.5919,1483,2
2022-06-12T11:21:15.058Z,0.59176,0.59611,0.58784,0.5902,1133,2
2022-06-13T11:21:15.058Z,0.59012,0.59791,0.58689,0.59393,1367,2
2022-06-14T11:21:15.058Z,0.59344,0.59711,0.58909,0.59168,1906,2
2022-06-15T11:21:15.058Z,0.59175,0.61055,0.57554,0.6018,2120,2
2022-06-16T11:21:15.058Z,0.60195,0.60353,0.598,0.60046,1108,2
2022-06-17T11:21:15.058Z,0.59998,0.60689,0.58598,0.59523,2052,2
2022-06-18T11:21:15.058Z,0.59545,0.59846,0.59479,0.59717,1753,2
2022-06-19T11:21:15.058Z,0.59757,0.60032,0.5968,0.59865,1135,2
2022-06-20T11:21:15.058Z,0.59848,0.60545,0.59634,0.60251,1856,2
2022-06-21T11:21:15.058Z,0.60305,0.60451,0.59901,0.60016,1552,2
2022-06-22T11:21:15.058Z,0.60035,0.61982,0.59053,0.61216,2514,2
2022-06-23T11:21:15.058Z,0.61166,0.61312,0.60628,0.6097,1254,2
2022-06-24T11:21:15.058Z,0.60987,0.62208,0.59175,0.60425,2134,2
2022-06-25T11:21:15.058Z,0.60423,0.60466,0.60314,0.60397,1641,2
2022-06-26T11:21:15.058Z,0.6042,0.60563,0.60291,0.60467,1528,2
2022-06-27T11:21:15.058Z,0.60508,0.60647,0.60273,0.60356,1132,2
2022-06-28T11:21:15.058Z,0.60382,0.6076,0.59493,0.60115,1201,2
2022-06-29T11:21:15.058Z,0.60157,0.60349,0.59706,0.59951,1068,2
2022-06-30T11:21:15.058Z,0.59939,0.60068,0.59451,0.59533,1549,2
2022-07-01T11:21:15.058Z,0.59521,0.59797,0.58947,0.59177,1948,2
2022-07-02T11:21:15.058Z,0.59133,0.59347,0.58863,0.59044,1701,2
2022-07-03T11:21:15.058Z,0.59033,0.59489,0.58871,0.59307,1103,2
2022-07-04T11:21:15.058Z,0.59291,0.59705,0.58641,0.59056,1533,2
