time,open,high,low,close,volume,spread
2022-05-11T11:21:14.994Z,1.07999,1.08076,1.07638,1.07886,1041,2
2022-05-12T11:21:14.994Z,1.07905,1.08064,1.07377,1.07576,1131,2
2022-05-13T11:21:14.994Z,1.07611,1.07861,1.07362,1.07624,1612,2
2022-05-14T11:21:14.994Z,1.07641,1.07938,1.06557,1.07227,1232,2
2022-05-15T11:21:14.994Z,1.07202,1.07366,1.06901,1.07041,961,2
2022-05-16T11:21:14.994Z,1.06971,1.07845,1.04021,1.06029,2184,2
2022-05-17T11:21:14.994Z,1.06113,1.06636,1.05894,1.06421,1607,2
2022-05-18T11:21:14.994Z,1.06408,1.06668,1.05754,1.05994,1553,2
2022-05-19T11:21:14.994Z,1.05996,1.06564,1.04617,1.05186,1938,2
2022-05-20T11:21:14.994Z,1.05206,1.0565,1.04204,1.04526,1373,2
2022-05-21T11:21:14.994Z,1.04582,1.04877,1.0418,1.04474,1239,2
2022-05-22T11:21:14.994Z,1.04392,1.04584,1.03971,1.04089,1053,2
2022-05-23T11:21:14.994Z,1.04145,1.0451,1.03587,1.03948,1053,2
2022-05-24T11:21:14.994Z,1.03972,1.04122,1.03893,1.03983,1258,2
2022-05-25T11:21:14.994Z,1.03938,1.0415,1.03411,1.0365,1106,2
2022-05-26T11:21:14.994Z,1.03595,1.06467,1.02516,1.04573,1388,2
2022-05-27T11:21:14.994Z,1.04539,1.06724,1.00725,1.03085,2180,2
2022-05-28T11:21:14.994Z,1.03048,1.05093,1.02606,1.03659,1355,2
2022-05-29T11:21:14.994Z,1.03577,1.04888,1.02687,1.04057,1512,2
2022-05-30T11:21:14.994Z,1.04102,1.05326,1.03706,1.04591,1271,2
2022-05-31T11:21:14.994Z,1.04622,1.06895,1.0377,1.05403,1574,2
2022-06-01T11:21:14.994Z,1.05385,1.0663,1.04336,1.06075,1437,2
2022-06-02T11:21:14.994Z,1.06116,1.07866,1.05507,1.06874,1781,2
2022-06-03T11:21:14.994Z,1.06787,1.08062,1.06435,1.07771,1951,2
2022-06-04T11:21:14.994Z,1.07751,1.08323,1.05702,1.06663,2087,2
2022-06-05T11:21:14.994Z,1.06668,1.0716,1.05681,1.06223,1428,2
2022-06-06T11:21:14.994Z,1.06284,1.06904,1.04596,1.0526,1509,2
2022-06-07T11:21:14.994Z,1.0521,1.06237,1.02761,1.03267,1994,2
2022-06-08T11:21:14.994Z,1.03197,1.04842,1.02343,1.03809,1745,2
2022-06-09T11:21:14.994Z,1.03796,1.03919,1.03585,1.03838,1431,2
2022-06-10T11:21:14.994Z,1.03783,1.04133,1.03375,1.03978,1696,2
2022-06-11T11:21:14.994Z,1.0401,1.06006,1.02785,1.04796,1483,2
2022-06-12T11:21:14.994Z,1.0477,1.05541,1.04077,1.04495,1133,2
2022-06-13T11:21:14.994Z,1.0448,1.0586,1.03909,1.05155,1367,2
2022-06-14T11:21:14.994Z,1.05068,1.05717,1.04298,1.04756,1906,2
2022-06-15T11:21:14.994Z,1.04769,1.08098,1.01899,1.06548,2120,2
2022-06-16T11:21:14.994Z,1.06576,1.06855,1.05876,1.0631,1108,2
2022-06-17T11:21:14.994Z,1.06226,1.0745,1.03746,1.05386,2052,2
2022-06-18T11:21:14.994Z,1.05424,1.05957,1.05306,1.05728,1753,2
2022-06-19T11:21:14.994Z,1.058,1.06287,1.05663,1.05991,1135,2
2022-06-20T11:21:14.994Z,1.0596,1.07195,1.05581,1.06674,1856,2
2022-06-21T11:21:14.994Z,1.0677,1.07027,1.06054,1.06258,1552,2
2022-06-22T11:21:14.994Z,1.06292,1.09739,1.04553,1.08383,2514,2
2022-06-23T11:21:14.994Z,1.08295,1.08553,1.07341,1.07947,1254,2
2022-06-24T11:21:14.994Z,1.07977,1.10139,1.04769,1.06983,2134,2
2022-06-25T11:21:14.994Z,1.06978,1.07054,1.06785,1.06932,1641,2
2022-06-26T11:21:14.994Z,1.06973,1.07227,1.06745,1.07056,1528,2
2022-06-27T11:21:14.994Z,1.07129,1.07375,1.06712,1.06859,1132,2
2022-06-28T11:21:14.994Z,1.06905,1.07575,1.05332,1.06432,1201,2
2022-06-29T11:21:14.994Z,1.06507,1.06847,1.05708,1.06143,1068,2
2022-06-30T11:21:14.994Z,1.06121,1.06349,1.05257,1.05403,1549,2
2022-07-01T11:21:14.994Z,1.05382,1.0587,1.04365,1.04772,1948,2
2022-07-02T11:21:14.994Z,1.04694,1.05074,1.04217,1.04538,1701,2
2022-07-03T11:21:14.994Z,1.04517,1.05325,1.04231,1.05002,1103,2
2022-07-04T11:21:14.994Z,1.04975,1.05707,1.03823,1.04557,1533,2
2022-07-05T11:21:14.994Z,1.04539,1.05175,1.02343,1.0332,1924,2
2022-07-06T11:21:14.994Z,1.03359,1.04736,1.03092,1.04381,1986,2
2022-07-07T11:21:14.994Z,1.0438,1.0461,1.04183,1.04275,1107,2
2022-07-08T11:21:14.994Z,1.04347,1.04589,1.03782,1.03965,1673,2
2022-07-09T11:21:14.994Z,1.03945,1.05769,1.02624,1.04458,1850,2
2022-07-10T11:21:14.994Z,1.04419,1.0524,1.02932,1.03603,2114,2
2022-07-11T11:21:14.994Z,1.03525,1.03832,1.02932,1.03261,1285,2
2022-07-12T11:21:14.994Z,1.03194,1.0329,1.02578,1.02694,1288,2
2022-07-13T11:21:14.994Z,1.0271,1.04235,1.0188,1.04,2121,2
2022-07-14T11:21:14.994Z,1.03914,1.07108,1.02259,1.05077,1880,2
2022-07-15T11:21:14.994Z,1.0506,1.05882,1.04804,1.05471,1241,2
