time,open,high,low,close,volume,spread
2025-07-06T23:00:00Z,1.17801,1.17822,1.17801,1.1782,317.42,7e-05
2025-07-06T23:05:00Z,1.17822,1.17823,1.17797,1.17803,67.44,5e-05
2025-07-06T23:10:00Z,1.17804,1.17813,1.17799,1.17799,68.78,5e-05
2025-07-06T23:15:00Z,1.178,1.1781,1.17794,1.1781,73.26,5e-05
2025-07-06T23:20:00Z,1.17808,1.17808,1.17787,1.17787,74.0,5e-05
2025-07-06T23:25:00Z,1.17788,1.178,1.17785,1.178,79.64,5e-05
2025-07-06T23:30:00Z,1.17801,1.17801,1.17776,1.17778,133.11,5e-05
2025-07-06T23:35:00Z,1.17782,1.1781,1.17782,1.17809,170.88,5e-05
2025-07-06T23:40:00Z,1.17812,1.17813,1.17788,1.17795,156.83,5e-05
2025-07-06T23:45:00Z,1.17796,1.17796,1.17753,1.17759,335.34,5e-05
2025-07-06T23:50:00Z,1.1776,1.17785,1.17758,1.17779,230.51,5e-05
2025-07-06T23:55:00Z,1.17777,1.17815,1.17769,1.17803,342.24,4e-05
2025-07-07T00:00:00Z,1.17806,1.17869,1.17795,1.17865,707.51,4e-05
2025-07-07T00:05:00Z,1.17866,1.17889,1.1786,1.17875,566.6,5e-05
2025-07-07T00:10:00Z,1.17874,1.17884,1.17849,1.17884,254.11,4e-05
2025-07-07T00:15:00Z,1.17887,1.17902,1.17857,1.17876,497.89,4e-05
2025-07-07T00:20:00Z,1.17877,1.17883,1.17846,1.17848,437.17,5e-05
2025-07-07T00:25:00Z,1.17848,1.17848,1.17816,1.17826,752.5,5e-05
2025-07-07T00:30:00Z,1.17827,1.17858,1.17822,1.17823,413.43,4e-05
2025-07-07T00:35:00Z,1.17824,1.17834,1.17795,1.17814,348.36,4e-05
2025-07-07T00:40:00Z,1.17815,1.17819,1.17789,1.17804,533.09,4e-05
2025-07-07T00:45:00Z,1.17806,1.17834,1.17803,1.1781,471.08,5e-05
2025-07-07T00:50:00Z,1.17808,1.17829,1.1779,1.17807,447.85,4e-05
2025-07-07T00:55:00Z,1.17808,1.17814,1.17794,1.17801,310.57,4e-05
2025-07-07T01:00:00Z,1.178,1.178,1.17769,1.17774,343.81,4e-05
2025-07-07T01:05:00Z,1.17773,1.17785,1.17729,1.17732,390.44,4e-05
2025-07-07T01:10:00Z,1.17732,1.17765,1.17724,1.17756,614.11,4e-05
2025-07-07T01:15:00Z,1.17759,1.17807,1.17759,1.17789,670.14,5e-05
2025-07-07T01:20:00Z,1.17788,1.17789,1.17765,1.17771,323.03,4e-05
2025-07-07T01:25:00Z,1.17772,1.17792,1.17759,1.17768,258.53,4e-05
2025-07-07T01:30:00Z,1.17765,1.17798,1.17765,1.17785,512.26,4e-05
2025-07-07T01:35:00Z,1.17784,1.178,1.17764,1.17766,379.82,5e-05
2025-07-07T01:40:00Z,1.17763,1.17765,1.17708,1.17708,656.25,6e-05
2025-07-07T01:45:00Z,1.17707,1.17732,1.17702,1.17719,449.07,4e-05
2025-07-07T01:50:00Z,1.17718,1.17735,1.17713,1.17719,437.98,4e-05
2025-07-07T01:55:00Z,1.17718,1.17728,1.17709,1.17719,261.5,3e-05
2025-07-07T15:00:00Z,1.17388,1.17405,1.17353,1.17356,677.06,3e-05
2025-07-07T15:05:00Z,1.17355,1.17355,1.1732,1.17347,709.53,3e-05
2025-07-07T15:10:00Z,1.17348,1.17387,1.17326,1.17383,434.95,3e-05
2025-07-07T15:15:00Z,1.17384,1.17385,1.17334,1.17351,805.64,3e-05
2025-07-07T15:20:00Z,1.17352,1.17357,1.17322,1.17324,547.36,3e-05
2025-07-07T15:25:00Z,1.17325,1.17381,1.17325,1.17374,404.28,3e-05
2025-07-07T15:30:00Z,1.17371,1.17383,1.17339,1.17359,686.16,4e-05
2025-07-07T15:35:00Z,1.17355,1.17371,1.17336,1.17364,727.08,4e-05
2025-07-07T15:40:00Z,1.17363,1.17363,1.17304,1.17305,666.98,3e-05
2025-07-07T15:45:00Z,1.17309,1.17329,1.17304,1.17314,496.5,3e-05
2025-07-07T15:50:00Z,1.17311,1.17345,1.17311,1.17344,562.57,3e-05
2025-07-07T15:55:00Z,1.17343,1.17345,1.17319,1.17328,570.41,3e-05
2025-07-07T16:00:00Z,1.17332,1.17344,1.17318,1.17341,552.96,3e-05
