time,open,high,low,close,volume,spread
2022-05-11T11:21:15.128Z,154.91,155.1,154.72,154.98,1515,2
2022-05-12T11:21:15.128Z,154.91,156.19,154.62,155.83,1386,2
2022-05-13T11:21:15.128Z,155.79,156.95,155.67,156.55,1157,2
2022-05-14T11:21:15.128Z,156.6,157.02,156.41,156.82,1509,2
2022-05-15T11:21:15.128Z,156.82,157.13,156.1,156.35,1253,2
2022-05-16T11:21:15.128Z,156.38,157.67,156.12,157.33,1563,2
2022-05-17T11:21:15.128Z,157.21,157.41,156.65,156.98,1526,2
2022-05-18T11:21:15.128Z,156.86,158.13,156.35,157.63,1265,2
2022-05-19T11:21:15.128Z,157.71,159.27,157.22,158.62,1248,2
2022-05-20T11:21:15.128Z,158.53,158.78,158.32,158.54,1681,2
2022-05-21T11:21:15.128Z,158.59,163.91,157.57,160.62,1853,2
2022-05-22T11:21:15.128Z,160.68,161.76,160.27,161.18,1723,2
2022-05-23T11:21:15.128Z,161.26,161.41,160.77,161.12,1022,2
2022-05-24T11:21:15.128Z,161.16,168.25,155.66,163.42,2348,2
2022-05-25T11:21:15.128Z,163.56,166.14,162.66,165.26,2011,2
2022-05-26T11:21:15.128Z,165.27,166.27,164.76,166.14,1926,2
2022-05-27T11:21:15.128Z,166.09,166.46,164.33,164.91,1777,2
2022-05-28T11:21:15.128Z,164.88,168.75,163.78,166.51,2277,2
2022-05-29T11:21:15.128Z,166.53,167.89,165.86,167.3,1962,2
2022-05-30T11:21:15.128Z,167.42,168.28,167.16,167.89,1631,2
2022-05-31T11:21:15.128Z,167.89,172.1,165.58,169.35,2106,2
2022-06-01T11:21:15.128Z,169.4,172.35,168.6,170.93,1612,2
2022-06-02T11:21:15.128Z,170.91,171.24,170.6,170.7,1460,2
2022-06-03T11:21:15.128Z,170.82,174.24,168.96,172.24,1805,2
2022-06-04T11:21:15.128Z,172.1,172.26,171.94,172.1,1464,2
2022-06-05T11:21:15.128Z,172.16,173.32,170.53,171.61,1645,2
2022-06-06T11:21:15.128Z,171.64,171.82,171.36,171.47,1739,2
2022-06-07T11:21:15.128Z,171.36,171.78,171.16,171.5,1668,2
2022-06-08T11:21:15.128Z,171.38,172.18,171,171.82,1588,2
2022-06-09T11:21:15.128Z,171.83,172.24,171.6,171.93,1500,2
2022-06-10T11:21:15.128Z,172.03,173.89,170.7,172.77,1626,2
2022-06-11T11:21:15.128Z,172.79,173.1,172.63,172.9,1108,2
2022-06-12T11:21:15.128Z,173.03,176.8,171.1,174.94,1883,2
2022-06-13T11:21:15.128Z,175.05,177.13,174.06,176.49,1852,2
2022-06-14T11:21:15.128Z,176.54,176.76,176.14,176.4,1081,2
2022-06-15T11:21:15.128Z,176.53,176.76,176.11,176.25,1510,2
2022-06-16T11:21:15.128Z,176.33,177.6,172.62,174.3,2131,2
2022-06-17T11:21:15.128Z,174.3,175.7,173.71,175.47,1288,2
2022-06-18T11:21:15.128Z,175.6,176.78,175.23,175.97,1635,2
2022-06-19T11:21:15.128Z,175.93,177.55,174.9,176.4,1139,2
2022-06-20T11:21:15.128Z,176.49,177.7,175.79,177.07,1486,2
2022-06-21T11:21:15.128Z,177.05,178.5,175.51,177.71,1668,2
2022-06-22T11:21:15.128Z,177.58,177.87,177.29,177.54,1274,2
2022-06-23T11:21:15.128Z,177.63,178.39,177.37,178.25,1392,2
2022-06-24T11:21:15.128Z,178.21,178.37,177.85,178.26,1000,2
2022-06-25T11:21:15.128Z,178.26,178.46,177.51,177.85,1097,2
2022-06-26T11:21:15.128Z,177.73,179.3,175.41,176.95,1148,2
2022-06-27T11:21:15.128Z,176.97,179.4,175.97,178.33,2018,2
2022-06-28T11:21:15.128Z,178.21,180.07,177.6,179.05,1528,2
2022-06-29T11:21:15.128Z,179.13,185.57,175.42,181.12,1883,2
2022-06-30T11:21:15.128Z,181.01,182.02,178.73,180.34,1830,2
2022-07-01T11:21:15.128Z,180.27,181.53,177.27,179.31,1341,2
2022-07-02T11:21:15.128Z,179.23,179.4,178.67,178.86,1301,2
2022-07-03T11:21:15.128Z,178.98,179.07,178.29,178.67,1594,2
2022-07-04T11:21:15.128Z,178.77,180.71,176.39,177.73,1648,2
2022-07-05T11:21:15.128Z,177.71,180.85,173.76,175.51,2114,2
2022-07-06T11:21:15.128Z,175.47,177.26,174.81,175.94,1385,2
2022-07-07T11:21:15.128Z,175.97,177.01,174.37,175.35,1960,2
2022-07-08T11:21:15.128Z,175.44,177.98,174.63,176.6,1580,2
2022-07-09T11:21:15.128Z,176.68,179.66,175.11,178.41,1637,2
2022-07-10T11:21:15.128Z,178.42,178.82,178.2,178.44,1282,2
2022-07-11T11:21:15.128Z,178.4,178.62,177.58,178.08,1331,2
2022-07-12T11:21:15.128Z,177.99,178.41,177.24,177.74,1223,2
2022-07-13T11:21:15.128Z,177.7,178.11,177.59,177.97,1381,2
2022-07-14T11:21:15.128Z,177.93,178.6,176,177.27,1790,2
2022-07-15T11:21:15.128Z,177.37,177.63,176.41,176.96,1594,2
2022-07-16T11:21:15.128Z,176.92,178.88,175.78,178.53,1687,2
2022-07-17T11:21:15.128Z,178.64,179.78,178.03,178.97,1355,2
2022-07-18T11:21:15.128Z,178.87,185.78,173.05,180.91,2211,2
2022-07-19T11:21:15.128Z,181.04,181.96,179.39,180.58,1665,2
2022-07-20T11:21:15.128Z,180.59,181.81,179.27,181.23,1938,2
2022-07-21T11:21:15.128Z,181.35,181.71,179.68,180.23,1871,2
2022-07-22T11:21:15.128Z,180.24,183.48,178.53,181.73,2035,2
2022-07-23T11:21:15.128Z,181.65,183.34,180.33,182.75,1287,2
2022-07-24T11:21:15.128Z,182.64,183.66,179.07,181.6,1402,2
2022-07-25T11:21:15.128Z,181.63,186.19,178.83,184.57,2097,2
2022-07-26T11:21:15.128Z,184.54,189.05,179.39,182.73,1771,2
2022-07-27T11:21:15.128Z,182.66,183.66,182.45,183.34,1275,2
2022-07-28T11:21:15.128Z,183.33,191.34,180.94,185.44,2237,2
2022-07-29T11:21:15.128Z,185.55,188.73,179.74,183.97,1556,2
2022-07-30T11:21:15.128Z,184.07,185.99,182.54,183.29,1386,2
2022-07-31T11:21:15.128Z,183.26,183.8,182.93,183.43,1174,2
2022-08-01T11:21:15.128Z,183.46,194.1,181.42,186.31,2675,2
2022-08-02T11:21:15.128Z,186.38,186.57,185.47,185.87,1091,2
2022-08-03T11:21:15.128Z,185.81,187.65,183.51,184.12,1512,2
2022-08-04T11:21:15.128Z,184.08,187.06,178.33,182.19,2035,2
2022-08-05T11:21:15.128Z,182.26,183.82,181.42,183.41,1574,2
2022-08-06T11:21:15.128Z,183.31,185.48,179.43,182,1611,2
2022-08-07T11:21:15.128Z,181.98,186.4,181.12,184.92,2581,2
2022-08-08T11:21:15.128Z,184.89,187.89,182.26,185.89,2101,2
